,city,date,fare,ride_id,driver_count,type
1829,South Teresa,2019-03-25 01:20:22,17.99,7613757294696,21,Suburban
1830,Lake Robertside,2019-04-01 03:17:42,28.07,1677403080435,4,Suburban
1831,Barronchester,2019-03-02 23:36:58,36.49,4031573980778,11,Suburban
1832,Nicolechester,2019-05-02 19:48:56,23.06,5828377870379,19,Suburban
1833,Lewishaven,2019-01-15 15:04:33,22.44,9661336278580,23,Suburban
1834,Lake Omar,2019-02-26 11:53:18,12.49,4144926815389,22,Suburban
1835,Victoriaport,2019-01-23 19:59:28,27.09,332810547902,16,Suburban
1836,Williamsonville,2019-03-19 08:30:01,44.85,9120219182883,2,Suburban
1837,South Brenda,2019-01-03 21:29:48,19.99,5348015913836,1,Suburban
1838,New Olivia,2019-01-25 12:12:35,39.12,7574705283264,20,Suburban
1839,New Raymond,2019-05-03 08:35:40,13.36,8610489975793,17,Suburban
1840,West Kimmouth,2019-02-06 00:42:46,13.59,8837906500110,4,Suburban
1841,West Hannah,2019-05-05 07:51:30,36.08,1865982674514,12,Suburban
1842,East Aaronbury,2019-04-19 17:18:53,29.27,7201712919915,7,Suburban
1843,Lewisland,2019-03-10 02:11:51,40.27,6284436941920,4,Suburban
1844,North Timothy,2019-01-14 16:59:57,15.06,1236752354897,7,Suburban
1845,Rodriguezview,2019-02-15 10:47:34,45.4,520468701702,20,Suburban
1846,North Jeffrey,2019-03-07 02:57:25,29.34,2592274379299,11,Suburban
1847,Josephside,2019-02-22 14:39:23,16.97,1757958179553,25,Suburban
1848,Grayville,2019-01-03 13:04:14,12.6,8663434111548,2,Suburban
1849,West Kimmouth,2019-03-07 22:30:47,29.43,7680298524735,4,Suburban
1850,Davidfurt,2019-03-26 04:20:21,28.69,5103497014248,23,Suburban
1851,South Brenda,2019-01-16 03:08:59,20.27,3318227122465,1,Suburban
1852,North Timothy,2019-01-17 20:12:17,40.87,1506044208,7,Suburban
1853,North Richardhaven,2019-03-14 00:49:54,13.09,5413690173766,1,Suburban
1854,New Raymond,2019-03-17 04:31:36,18.09,5034860085230,17,Suburban
1855,North Jeffrey,2019-02-28 05:55:43,46.4,7546967271839,11,Suburban
1856,Lake Scott,2019-02-18 01:12:45,38.47,1402633823343,23,Suburban
1857,Colemanland,2019-01-01 00:46:46,47.74,2215912677020,23,Suburban
1858,Lake Robertside,2019-03-27 08:12:04,29.07,2044761835165,4,Suburban
1859,West Hannah,2019-01-27 19:15:34,22.42,3204384091594,12,Suburban
1860,Bethanyland,2019-02-11 17:43:43,23.06,4374740778403,22,Suburban
1861,Bethanyland,2019-05-03 04:50:41,40.85,6700635166631,22,Suburban
1862,New Olivia,2019-04-10 06:25:27,30.41,7894644277477,20,Suburban
1863,North Timothy,2019-02-25 00:01:15,22.27,8604433947851,7,Suburban
1864,West Kimmouth,2019-01-17 09:19:38,24.22,8376243116177,4,Suburban
1865,Lewishaven,2019-03-02 07:48:06,33.22,810001942984,23,Suburban
1866,Grayville,2019-02-18 10:30:42,12.55,999956401477,2,Suburban
1867,East Marymouth,2019-05-04 23:18:24,39.07,4459299920401,5,Suburban
1868,Davidfurt,2019-03-15 05:02:16,48.34,2406097680527,23,Suburban
1869,Sotoville,2019-01-01 02:07:24,24.07,7827431948090,10,Suburban
1870,Mezachester,2019-04-29 16:20:21,28.43,7285299006053,14,Suburban
1871,Veronicaberg,2019-01-20 05:00:30,22.02,4110343882549,20,Suburban
1872,Lewishaven,2019-01-02 17:52:38,20.68,8843800703298,23,Suburban
1873,Josephside,2019-03-19 17:33:54,37.42,6758435927204,25,Suburban
1874,West Kimmouth,2019-04-05 11:36:47,28.07,3866897536155,4,Suburban
1875,New Raymond,2019-03-06 17:11:44,15.53,6118318757913,17,Suburban
1876,Barronchester,2019-04-07 14:43:07,21.95,9355805102444,11,Suburban
1877,South Teresa,2019-02-24 16:51:34,48.8,8243168014348,21,Suburban
1878,Lake Robertside,2019-01-14 19:24:50,21.46,2932610988134,4,Suburban
1879,Josephside,2019-02-07 20:52:57,15.98,6788916123740,25,Suburban
1880,West Hannah,2019-02-17 17:21:26,12.6,2728504449542,12,Suburban
1881,South Brenda,2019-03-23 02:01:07,40.53,2619642444813,1,Suburban
1882,Williamsonville,2019-02-19 07:48:32,22.23,1784159251443,2,Suburban
1883,New Raymond,2019-01-07 10:02:58,28.74,4252849172271,17,Suburban
1884,Brandonfort,2019-01-11 16:25:13,37.35,8701944957703,10,Suburban
1885,Colemanland,2019-02-21 22:04:15,30.97,4046533498880,23,Suburban
1886,South Teresa,2019-04-19 20:01:34,34.93,9233157012652,21,Suburban
1887,Myersshire,2019-03-25 08:26:36,18.16,2364252847065,19,Suburban
1888,East Danielview,2019-03-02 02:47:45,14.32,2106097871214,22,Suburban
1889,West Hannah,2019-04-23 04:56:58,47.08,6280592482307,12,Suburban
1890,Nicolechester,2019-01-07 10:41:44,27.44,1918362930639,19,Suburban
1891,Barronchester,2019-02-18 18:35:53,42.32,3493518346796,11,Suburban
1892,North Timothy,2019-05-07 14:00:13,26.3,4905173644081,7,Suburban
1893,East Aaronbury,2019-04-08 18:59:12,21.29,630560959632,7,Suburban
1894,Bethanyland,2019-03-26 18:27:51,24.27,7247229698318,22,Suburban
1895,East Danielview,2019-05-03 18:09:16,48.24,3328095712316,22,Suburban
1896,New Olivia,2019-01-03 09:58:50,38.31,93262977180,20,Suburban
1897,Rodriguezview,2019-01-09 11:55:20,29.19,38504866921,20,Suburban
1898,Victoriaport,2019-02-27 17:13:14,44.91,6926633814538,16,Suburban
1899,North Jeffrey,2019-01-23 23:42:43,27.11,6332047993934,11,Suburban
1900,New Olivia,2019-02-06 20:39:59,13.03,1377412158483,20,Suburban
1901,East Danielview,2019-02-28 20:26:11,42.71,2322328798079,22,Suburban
1902,Bethanyland,2019-02-18 09:31:03,38.8,9382233946258,22,Suburban
1903,Colemanland,2019-02-01 20:59:22,16.11,7600287198570,23,Suburban
1904,Grayville,2019-02-26 12:59:19,12.64,543831079079,2,Suburban
1905,Nicolechester,2019-03-14 01:22:19,47.93,4423375622633,19,Suburban
1906,Bethanyland,2019-02-03 05:47:32,22.82,9675694931759,22,Suburban
1907,Nicolechester,2019-01-12 22:48:48,30.79,9523378945731,19,Suburban
1908,Port Shane,2019-04-24 10:06:18,45.92,5388908913857,7,Suburban
1909,Brandonfort,2019-05-03 02:01:05,41.62,3183134104848,10,Suburban
1910,West Kimmouth,2019-04-15 19:22:28,27.16,8180715539698,4,Suburban
1911,Williamsonville,2019-01-30 05:20:56,36.81,8085673645484,2,Suburban
1912,Josephside,2019-04-02 12:23:30,49.33,482646610544,25,Suburban
1913,Josephside,2019-02-17 23:01:31,38.24,1246772113060,25,Suburban
1914,Mezachester,2019-04-01 00:02:26,24.4,8959520517319,14,Suburban
1915,Josephside,2019-01-18 10:21:24,14.75,6140372981362,25,Suburban
1916,North Richardhaven,2019-04-04 21:05:55,23.79,1145658696195,1,Suburban
1917,Bethanyland,2019-02-08 19:50:47,28.27,5518527619513,22,Suburban
1918,Lake Scott,2019-01-24 19:21:15,47.83,6812435792979,23,Suburban
1919,East Danielview,2019-02-19 04:44:18,31.72,7452531647866,22,Suburban
1920,East Aaronbury,2019-02-24 16:37:18,36.88,9777191359026,7,Suburban
1921,Sotoville,2019-03-28 19:16:00,34.03,3998847011136,10,Suburban
1922,Lewishaven,2019-01-18 04:09:11,32.13,2820584591613,23,Suburban
1923,Josephside,2019-04-01 03:46:48,23.73,6124496054553,25,Suburban
1924,Nicolechester,2019-02-04 09:41:31,49.21,4280425277638,19,Suburban
1925,Josephside,2019-03-07 02:22:26,39.17,6540969378023,25,Suburban
1926,East Kentstad,2019-05-07 13:29:36,38.74,41356844955,20,Suburban
1927,Colemanland,2019-02-28 21:02:12,35.07,8313326364278,23,Suburban
1928,Lewishaven,2019-02-22 14:40:05,20.35,3262613628904,23,Suburban
1929,Lake Robertside,2019-04-02 08:53:30,21.31,4627574450527,4,Suburban
1930,Lake Scott,2019-03-16 23:48:07,28.99,6200936237127,23,Suburban
1931,Josephside,2019-05-02 15:30:02,21.33,6697959273414,25,Suburban
1932,South Brenda,2019-02-19 18:08:23,45.55,1089080777667,1,Suburban
1933,Williamsonville,2019-01-14 07:33:05,40.72,7262117978716,2,Suburban
1934,Colemanland,2019-02-26 17:44:43,32.7,7015485636913,23,Suburban
1935,New Olivia,2019-03-19 00:04:50,33.43,2163784408979,20,Suburban
1936,Lake Robertside,2019-03-12 06:05:13,31.23,3347928183611,4,Suburban
1937,Rodriguezview,2019-05-01 09:45:32,26.92,1693857376580,20,Suburban
1938,Brandonfort,2019-03-26 19:35:06,19.22,8658457339949,10,Suburban
1939,Victoriaport,2019-02-24 07:58:58,45.66,3821426642455,16,Suburban
1940,North Richardhaven,2019-01-20 05:13:43,20.89,6068037606187,1,Suburban
1941,Colemanland,2019-04-29 07:09:31,34.77,300412726001,23,Suburban
1942,Williamsonville,2019-04-04 03:48:54,18.77,7554684315330,2,Suburban
1943,Barronchester,2019-03-06 06:36:21,46.07,4553523995651,11,Suburban
1944,Lewisland,2019-02-27 18:56:43,36.26,6392138211408,4,Suburban
1945,New Raymond,2019-03-07 17:57:04,26.55,6930531081077,17,Suburban
1946,South Brenda,2019-01-01 12:32:48,25.56,2613536554411,1,Suburban
1947,South Brenda,2019-03-21 22:45:23,49.59,3892938867148,1,Suburban
1948,North Timothy,2019-04-14 18:06:52,41.17,2438232081814,7,Suburban
1949,East Marymouth,2019-05-06 22:39:31,34.12,9215802774504,5,Suburban
1950,Barronchester,2019-03-26 18:27:56,30.32,1775559300626,11,Suburban
1951,Mezachester,2019-02-16 17:34:31,29.25,9835001920405,14,Suburban
1952,East Kentstad,2019-04-19 14:47:58,44.82,749759967096,20,Suburban
1953,East Marymouth,2019-01-11 02:12:41,12.21,56113993388,5,Suburban
1954,East Marymouth,2019-02-04 19:03:01,31.44,9309074843829,5,Suburban
1955,New Olivia,2019-02-03 08:51:22,42.89,7781146502476,20,Suburban
1956,North Jeffrey,2019-04-09 20:40:38,21.2,8490756943935,11,Suburban
1957,North Richardhaven,2019-01-19 03:13:31,41.94,4578409710197,1,Suburban
1958,Lake Scott,2019-05-05 05:58:08,18.48,7988533791936,23,Suburban
1959,West Kimmouth,2019-05-01 09:07:42,23.69,1246934585476,4,Suburban
1960,Lewisland,2019-02-21 23:06:09,23.3,7496381116004,4,Suburban
1961,Mezachester,2019-01-13 15:21:33,23.83,5270848768904,14,Suburban
1962,Williamsonville,2019-05-07 19:45:40,26.11,2816731819556,2,Suburban
1963,East Marymouth,2019-04-04 10:59:52,23.38,8033938166342,5,Suburban
1964,Veronicaberg,2019-05-07 13:31:26,42.48,3342191575545,20,Suburban
1965,Lewisland,2019-03-28 01:32:07,43.77,7963826965157,4,Suburban
1966,Lewisland,2019-02-06 20:33:58,33.22,5526285388398,4,Suburban
1967,Josephside,2019-02-24 03:58:18,40.92,175388145947,25,Suburban
1968,Bethanyland,2019-03-17 20:29:08,44.81,4173232788582,22,Suburban
1969,North Richardhaven,2019-02-07 00:21:48,12.58,1426750547562,1,Suburban
1970,West Kimmouth,2019-03-09 02:23:55,35.3,5038857869032,4,Suburban
1971,Lake Robertside,2019-03-14 19:44:33,35.79,8739155644976,4,Suburban
1972,New Shannonberg,2019-02-18 11:25:31,21.66,8774234743607,20,Suburban
1973,North Jeffrey,2019-01-14 08:29:25,25.02,4718961352354,11,Suburban
1974,Nicolechester,2019-01-08 19:26:40,26.16,890380708814,19,Suburban
1975,Williamsonville,2019-03-06 03:55:58,25.69,875560590786,2,Suburban
1976,Colemanland,2019-04-23 17:09:32,16.1,3625743778329,23,Suburban
1977,West Hannah,2019-04-02 16:29:09,33.41,305585649546,12,Suburban
1978,South Brenda,2019-01-16 13:20:41,47.66,4357839290116,1,Suburban
1979,Grayville,2019-03-05 12:31:13,14.15,3503584959643,2,Suburban
1980,Port Shane,2019-01-28 15:34:02,45.7,5717972357326,7,Suburban
1981,Veronicaberg,2019-02-09 06:55:14,26.39,1332831266904,20,Suburban
1982,North Jeffrey,2019-02-18 20:41:01,35.03,4480695976433,11,Suburban
1983,Nicolechester,2019-02-10 16:40:09,37.22,3464274464697,19,Suburban
1984,Grayville,2019-03-20 05:36:50,35.34,3550752500152,2,Suburban
1985,West Kimmouth,2019-03-29 04:50:41,34.84,1769610001423,4,Suburban
1986,New Raymond,2019-04-08 14:44:02,46.37,249397013068,17,Suburban
1987,West Kimmouth,2019-01-09 19:41:26,19.77,684128720530,4,Suburban
1988,Brandonfort,2019-01-10 11:10:22,40.2,9840779665113,10,Suburban
1989,Victoriaport,2019-01-26 08:07:22,23.94,4200317050989,16,Suburban
1990,Port Shane,2019-04-06 11:22:21,43.21,1914497116801,7,Suburban
1991,Brandonfort,2019-03-13 23:19:14,21.62,9839553829612,10,Suburban
1992,North Jeffrey,2019-01-10 19:17:37,33.85,8089408327447,11,Suburban
1993,New Shannonberg,2019-04-20 10:09:38,46.8,591724871965,20,Suburban
1994,Barronchester,2019-03-20 18:52:21,35.09,4842145178376,11,Suburban
1995,Josephside,2019-04-26 02:02:57,27.2,3027373975367,25,Suburban
1996,Rodriguezview,2019-05-05 20:48:58,25.19,5106535806645,20,Suburban
1997,South Teresa,2019-03-26 08:11:14,37.29,850174923540,21,Suburban
1998,Port Shane,2019-01-15 18:16:14,33.95,5355618218688,7,Suburban
1999,New Shannonberg,2019-05-02 11:40:37,13.08,5648104857240,20,Suburban
2000,Rodriguezview,2019-04-24 08:08:13,18.22,6271333214592,20,Suburban
2001,Lake Ann,2019-02-16 07:08:25,39.8,1712081170198,3,Suburban
2002,Myersshire,2019-04-15 00:07:05,32.13,6921142559673,19,Suburban
2003,Colemanland,2019-04-22 07:16:32,31.43,8428157821651,23,Suburban
2004,Veronicaberg,2019-01-11 16:25:01,31.26,8821668131330,20,Suburban
2005,Lewishaven,2019-01-20 12:47:59,35.0,5772262690378,23,Suburban
2006,South Brenda,2019-03-04 01:04:32,16.6,2241588692692,1,Suburban
2007,East Marymouth,2019-01-23 06:04:50,24.91,5999897094429,5,Suburban
2008,Rodriguezview,2019-04-28 00:56:58,26.61,4839793590773,20,Suburban
2009,Grayville,2019-01-07 20:09:43,34.62,8238372654152,2,Suburban
2010,Nicolechester,2019-03-08 15:28:03,31.71,5157965221973,19,Suburban
2011,Lake Scott,2019-05-02 19:14:47,35.54,8218974324882,23,Suburban
2012,Rodriguezview,2019-01-12 02:10:45,26.41,899333938858,20,Suburban
2013,South Teresa,2019-03-01 13:10:47,34.24,2687120018351,21,Suburban
2014,Lake Scott,2019-01-24 08:27:55,23.8,8229383253021,23,Suburban
2015,South Brenda,2019-01-28 11:55:30,30.98,5997759060278,1,Suburban
2016,South Brenda,2019-01-05 14:49:26,47.38,2885743568189,1,Suburban
2017,Josephside,2019-02-03 14:48:11,43.39,7794970551992,25,Suburban
2018,Myersshire,2019-04-20 04:56:35,37.15,4253083247831,19,Suburban
2019,East Danielview,2019-01-15 03:55:58,21.97,232480080566,22,Suburban
2020,North Timothy,2019-02-16 17:53:54,14.94,7964243719064,7,Suburban
2021,Sotoville,2019-04-22 03:14:42,31.24,947485590155,10,Suburban
2022,Grayville,2019-01-25 10:17:54,39.35,6105114369747,2,Suburban
2023,Myersshire,2019-04-30 10:54:39,41.25,5293591413266,19,Suburban
2024,Barronchester,2019-01-09 09:01:36,38.57,1246866692006,11,Suburban
2025,Mezachester,2019-01-02 16:22:46,47.07,8988357017471,14,Suburban
2026,East Marymouth,2019-01-19 19:28:27,29.94,388682296042,5,Suburban
2027,West Kimmouth,2019-02-10 23:43:22,23.35,6120955941242,4,Suburban
2028,Veronicaberg,2019-01-31 02:16:32,23.41,4299922375235,20,Suburban
2029,Josephside,2019-04-10 10:56:10,32.26,5719351601778,25,Suburban
2030,Sotoville,2019-04-27 19:45:48,28.84,9913967882910,10,Suburban
2031,Veronicaberg,2019-01-18 18:40:38,44.05,1680146549473,20,Suburban
2032,Victoriaport,2019-03-19 16:48:22,29.54,3049733980149,16,Suburban
2033,New Raymond,2019-01-10 12:41:37,49.19,7827149020422,17,Suburban
2034,West Hannah,2019-02-13 09:44:34,42.61,881325632844,12,Suburban
2035,East Danielview,2019-05-02 19:46:29,19.41,8119090935931,22,Suburban
2036,Veronicaberg,2019-01-29 03:50:50,48.05,5232951662968,20,Suburban
2037,Davidfurt,2019-02-03 13:58:48,33.84,7159296242243,23,Suburban
2038,Davidfurt,2019-02-20 01:41:29,46.67,2882130044370,23,Suburban
2039,South Teresa,2019-04-25 11:50:39,38.81,8758071332545,21,Suburban
2040,West Hannah,2019-01-07 19:37:28,46.64,5788569454605,12,Suburban
2041,Lake Ann,2019-03-30 17:23:54,23.87,5126729976893,3,Suburban
2042,Bethanyland,2019-01-25 01:04:58,41.85,5327294613811,22,Suburban
2043,East Danielview,2019-02-14 20:03:27,20.26,7527862127131,22,Suburban
2044,South Brenda,2019-02-13 15:40:11,31.67,7824611259311,1,Suburban
2045,Colemanland,2019-04-16 18:17:30,42.08,9746040332930,23,Suburban
2046,Davidfurt,2019-04-06 15:38:15,17.99,8578112173926,23,Suburban
2047,Bethanyland,2019-01-28 08:33:08,23.73,4132453263650,22,Suburban
2048,Sotoville,2019-01-21 10:21:39,34.06,569750468503,10,Suburban
2049,East Aaronbury,2019-01-10 08:33:56,23.02,9265418287929,7,Suburban
2050,Colemanland,2019-01-11 00:28:17,49.28,4064528886108,23,Suburban
2051,Lewishaven,2019-04-27 07:18:32,18.56,4919827701525,23,Suburban
2052,Lake Omar,2019-01-17 18:29:58,28.54,8212828472590,22,Suburban
2053,New Shannonberg,2019-02-12 20:27:25,15.31,9476269782536,20,Suburban
2054,North Jeffrey,2019-02-16 19:18:44,26.66,7469051494160,11,Suburban
2055,South Brenda,2019-02-14 07:07:15,16.86,5976450384289,1,Suburban
2056,North Richardhaven,2019-02-07 13:18:22,27.02,640776642679,1,Suburban
2057,South Brenda,2019-04-10 20:04:50,35.83,4342837925450,1,Suburban
2058,Grayville,2019-01-20 19:11:21,24.53,6947592015194,2,Suburban
2059,Victoriaport,2019-01-15 19:03:42,14.87,8298839690598,16,Suburban
2060,South Teresa,2019-04-27 14:37:32,45.77,4660925605764,21,Suburban
2061,East Marymouth,2019-04-23 14:20:23,33.66,8238181413445,5,Suburban
2062,Lake Omar,2019-03-03 13:17:20,33.97,1570556786998,22,Suburban
2063,Lake Scott,2019-02-18 11:38:56,47.37,2725683739303,23,Suburban
2064,Port Shane,2019-02-16 17:52:27,22.81,8253619528942,7,Suburban
2065,Davidfurt,2019-04-27 23:52:44,45.98,5455003677202,23,Suburban
2066,Lake Ann,2019-01-10 04:20:54,18.22,2895881593219,3,Suburban
2067,New Raymond,2019-01-31 19:56:10,12.87,2300620387580,17,Suburban
2068,West Hannah,2019-03-09 11:22:47,21.44,8328600205710,12,Suburban
2069,Port Shane,2019-03-23 09:36:42,18.58,3261384321632,7,Suburban
2070,Barronchester,2019-02-04 14:59:51,45.75,7216532928092,11,Suburban
2071,Davidfurt,2019-02-12 10:07:16,49.55,3639310284076,23,Suburban
2072,Grayville,2019-05-01 14:27:25,26.26,6822744471748,2,Suburban
2073,Lake Robertside,2019-02-24 06:25:27,41.57,9698934979724,4,Suburban
2074,North Richardhaven,2019-01-16 13:38:10,21.06,1764356146391,1,Suburban
2075,Lewisland,2019-03-01 04:34:45,43.77,5013467166832,4,Suburban
2076,Mezachester,2019-02-13 09:16:55,38.55,8133381670844,14,Suburban
2077,Sotoville,2019-01-02 00:13:08,44.71,9903881959478,10,Suburban
2078,Mezachester,2019-04-19 09:25:56,17.51,1734496517986,14,Suburban
2079,South Teresa,2019-04-15 08:06:49,23.06,6617189687737,21,Suburban
2080,Davidfurt,2019-02-18 07:04:48,17.06,2084060010290,23,Suburban
2081,Lewisland,2019-02-18 12:17:12,23.87,4513268292101,4,Suburban
2082,East Aaronbury,2019-04-04 06:02:51,16.9,7217036357951,7,Suburban
2083,Mezachester,2019-02-17 13:16:12,34.17,1421347299190,14,Suburban
2084,North Timothy,2019-02-24 13:40:17,12.86,3764664570879,7,Suburban
2085,Veronicaberg,2019-04-23 20:34:22,47.51,9507116448586,20,Suburban
2086,Lake Scott,2019-03-16 18:07:57,20.1,5406585974241,23,Suburban
2087,New Raymond,2019-03-19 17:37:16,28.19,3977892106882,17,Suburban
2088,Josephside,2019-02-10 07:56:36,35.39,8536819929307,25,Suburban
2089,East Kentstad,2019-03-18 11:45:35,33.83,626555199862,20,Suburban
2090,Williamsonville,2019-04-25 17:18:29,32.93,556441887538,2,Suburban
2091,East Kentstad,2019-04-12 15:21:04,17.26,8439534813565,20,Suburban
2092,New Olivia,2019-03-22 05:00:48,24.8,4465618249825,20,Suburban
2093,Lake Ann,2019-02-08 10:30:53,40.27,3079663500261,3,Suburban
2094,Lake Omar,2019-03-29 20:14:14,14.77,6602868027942,22,Suburban
2095,Lake Omar,2019-01-17 04:55:14,35.94,8675080477848,22,Suburban
2096,Josephside,2019-02-28 11:07:35,41.18,2441492794912,25,Suburban
2097,East Kentstad,2019-03-04 21:52:28,20.83,2470074225551,20,Suburban
2098,Williamsonville,2019-03-22 03:05:41,38.41,1339341405106,2,Suburban
2099,Bethanyland,2019-04-30 19:49:17,27.99,9682191340144,22,Suburban
2100,North Timothy,2019-04-18 00:06:36,26.98,3678364339721,7,Suburban
2101,Lake Ann,2019-03-13 05:28:21,45.43,335807761084,3,Suburban
2102,Mezachester,2019-04-14 02:15:14,15.17,8116011135739,14,Suburban
2103,New Shannonberg,2019-04-17 20:06:46,39.47,6598931265314,20,Suburban
2104,West Kimmouth,2019-03-24 21:04:18,49.96,5947895540295,4,Suburban
2105,New Raymond,2019-02-01 04:56:29,35.6,225009743639,17,Suburban
2106,East Danielview,2019-05-04 02:14:41,40.02,3640764732617,22,Suburban
2107,Brandonfort,2019-04-19 05:52:21,44.24,1398339465829,10,Suburban
2108,New Olivia,2019-04-10 23:05:53,48.31,4543213413466,20,Suburban
2109,Myersshire,2019-02-15 13:31:47,40.6,5023008700180,19,Suburban
2110,Davidfurt,2019-02-01 04:21:21,20.44,185973569492,23,Suburban
2111,Port Shane,2019-02-16 03:35:52,29.99,3154243503143,7,Suburban
2112,South Brenda,2019-03-08 11:06:45,41.85,6400430703481,1,Suburban
2113,New Shannonberg,2019-02-26 18:56:01,24.28,555903549786,20,Suburban
2114,Lake Scott,2019-02-02 05:37:58,26.45,1380579812273,23,Suburban
2115,Rodriguezview,2019-02-19 08:21:56,42.1,4263534958353,20,Suburban
2116,Lake Robertside,2019-03-30 00:54:10,16.53,30234681362,4,Suburban
2117,Veronicaberg,2019-03-28 11:03:53,26.01,5590782942872,20,Suburban
2118,Colemanland,2019-02-16 03:51:28,15.04,4027289544137,23,Suburban
2119,Myersshire,2019-04-24 08:51:54,26.84,389314834526,19,Suburban
2120,New Olivia,2019-05-07 02:49:39,15.41,4679029017700,20,Suburban
2121,Nicolechester,2019-03-08 16:35:39,26.12,1533901420718,19,Suburban
2122,South Brenda,2019-04-26 23:15:57,33.74,1472991161012,1,Suburban
2123,South Teresa,2019-02-23 16:30:58,26.28,7865030868395,21,Suburban
2124,North Timothy,2019-02-19 14:30:03,22.97,8115506711014,7,Suburban
2125,Davidfurt,2019-02-03 03:14:14,40.18,8116976277000,23,Suburban
2126,East Danielview,2019-04-16 21:06:59,42.94,7303786315799,22,Suburban
2127,Brandonfort,2019-03-16 20:49:24,19.23,4358700532755,10,Suburban
2128,Lake Robertside,2019-01-23 00:46:21,14.29,2342891922329,4,Suburban
2129,South Brenda,2019-04-27 07:34:33,30.28,7027003974735,1,Suburban
2130,South Teresa,2019-01-20 08:25:35,30.37,9592212724627,21,Suburban
2131,East Danielview,2019-03-04 04:10:30,17.89,7640214407429,22,Suburban
2132,New Shannonberg,2019-05-02 21:53:54,28.99,3407814170184,20,Suburban
2133,Barronchester,2019-04-28 11:49:26,39.19,9917743781176,11,Suburban
2134,Barronchester,2019-03-19 19:18:34,46.42,2887135489546,11,Suburban
2135,West Hannah,2019-02-22 23:29:54,23.36,8179599163204,12,Suburban
2136,Nicolechester,2019-04-28 17:38:09,34.87,5101938181160,19,Suburban
2137,Lake Robertside,2019-02-10 15:11:49,20.98,7334654996000,4,Suburban
2138,Colemanland,2019-02-10 03:12:51,35.76,8313085686130,23,Suburban
2139,Bethanyland,2019-04-17 22:37:19,28.68,3150943404490,22,Suburban
2140,East Marymouth,2019-04-09 01:04:45,29.03,8442867478882,5,Suburban
2141,Rodriguezview,2019-04-22 20:56:25,44.68,1139538927721,20,Suburban
2142,Colemanland,2019-02-19 02:23:12,23.45,1224675465837,23,Suburban
2143,Lake Omar,2019-04-13 23:28:53,25.61,3667785871064,22,Suburban
2144,Davidfurt,2019-04-18 15:43:15,47.3,8289341261260,23,Suburban
2145,Davidfurt,2019-04-03 17:52:26,21.29,3934287956576,23,Suburban
2146,New Raymond,2019-03-28 14:25:57,14.75,775062900062,17,Suburban
2147,Lake Scott,2019-02-02 14:18:01,17.55,3947371887816,23,Suburban
2148,Lake Scott,2019-02-22 06:26:20,37.51,2591847562779,23,Suburban
2149,West Kimmouth,2019-02-02 19:04:15,36.71,6548125907667,4,Suburban
2150,Davidfurt,2019-05-07 14:38:35,13.05,112651587608,23,Suburban
2151,Port Shane,2019-03-27 11:55:03,28.8,4399576445435,7,Suburban
2152,Lake Ann,2019-05-02 06:15:27,47.44,9066125697564,3,Suburban
2153,North Timothy,2019-04-24 12:24:07,37.71,4499083218611,7,Suburban
2154,East Marymouth,2019-02-24 18:02:03,27.38,5224420391332,5,Suburban
2155,Lake Robertside,2019-01-25 21:44:01,48.81,6513320580236,4,Suburban
2156,Josephside,2019-02-25 10:17:56,35.8,2851091718101,25,Suburban
2157,Lake Robertside,2019-01-13 04:32:34,44.66,1757337269943,4,Suburban
2158,East Marymouth,2019-03-22 21:54:52,14.13,6502763171569,5,Suburban
2159,South Teresa,2019-01-13 15:30:59,20.93,6769227645725,21,Suburban
2160,Lake Robertside,2019-04-27 06:20:30,28.29,9595531359907,4,Suburban
2161,Lake Robertside,2019-04-07 06:35:19,46.5,5127948881753,4,Suburban
2162,Lake Omar,2019-01-03 01:16:44,14.61,7117229626058,22,Suburban
2163,Bethanyland,2019-03-23 21:53:17,40.07,635880709905,22,Suburban
2164,West Kimmouth,2019-04-29 02:04:02,31.59,8390234821673,4,Suburban
2165,Lewisland,2019-02-11 09:00:54,30.56,5326773625369,4,Suburban
2166,Barronchester,2019-04-02 19:38:11,28.55,9112683292489,11,Suburban
2167,Mezachester,2019-05-07 15:34:59,44.87,6587866363080,14,Suburban
2168,Rodriguezview,2019-04-07 03:41:34,13.71,4666115197316,20,Suburban
2169,Lewishaven,2019-04-12 15:01:08,49.15,6411391533857,23,Suburban
2170,South Brenda,2019-02-18 06:29:58,41.32,9773072633339,1,Suburban
2171,Lake Omar,2019-04-15 16:39:18,45.64,3815903694990,22,Suburban
2172,Lewisland,2019-01-30 14:09:33,46.7,9374525917640,4,Suburban
2173,Nicolechester,2019-01-22 14:48:11,32.03,8085252242059,19,Suburban
2174,Lake Scott,2019-01-11 00:04:46,23.44,8557671784736,23,Suburban
2175,Davidfurt,2019-02-05 18:23:12,27.55,6574875170013,23,Suburban
2176,Port Shane,2019-04-18 00:52:13,12.05,1546787116583,7,Suburban
2177,Bethanyland,2019-03-14 09:47:00,44.31,578529678609,22,Suburban
2178,South Teresa,2019-03-08 05:29:57,42.68,6551180794639,21,Suburban
2179,Josephside,2019-04-12 14:30:09,37.37,2632691672747,25,Suburban
2180,Myersshire,2019-04-17 23:24:53,20.51,4670054095602,19,Suburban
2181,Victoriaport,2019-02-06 16:28:16,45.86,6844387386722,16,Suburban
